transaction_id,customer_id,transaction_date,merchant,category,amount,state,is_fraud
T003103,C0044,2024-02-04,Starbucks,Dining,48.78,DC,0
T003104,C0032,2024-12-17,Verizon,Utilities,92.23,VA,0
T003105,C0028,2024-04-18,Local Bistro,Dining,68.91,DC,0
T003106,C0141,2024-10-18,McDonalds,Dining,92.46,VA,0
T003107,C0121,2024-07-14,Delta Airlines,Travel,467.01,DC,0
T003108,C0013,2024-09-02,Walgreens,Healthcare,165.14,MD,0
T003109,C0155,2024-10-07,Netflix,Entertainment,58.85,CA,0
T003110,C0040,2024-09-17,Comcast,Utilities,76.94,FL,0
T003111,C0080,2024-09-20,Whole Foods,Groceries,44.86,IL,0
T003112,C0123,2024-01-28,Delta Airlines,Travel,183.22,VA,0
T003113,C0076,2024-03-10,Marriott,Travel,546.86,VA,0
T003114,C0065,2024-05-22,McDonalds,Dining,63.6,CA,0
T003115,C0055,2024-02-03,Delta Airlines,Travel,366.1,NY,0
T003116,C0093,2024-12-10,Netflix,Entertainment,11.96,VA,0
T003117,C0004,2024-11-20,Delta Airlines,Travel,205.89,MD,0
T003118,C0183,2024-03-08,Marriott,Travel,147.94,NY,0
T003119,C0092,2024-05-04,Delta Airlines,Travel,329.7,MD,0
T003120,C0199,2024-08-01,Delta Airlines,Travel,301.6,IL,0
T003121,C0065,2024-01-02,BP,Gas,60.93,CA,0
T003122,C0089,2024-08-21,Steam,Entertainment,30.28,IL,0
T003123,C0150,2024-03-08,Starbucks,Dining,94.47,MD,0
T003124,C0167,2024-07-31,Delta Airlines,Travel,561.98,MD,0
T003125,C0191,2024-06-01,Local Bistro,Dining,51.59,VA,0
T003126,C0041,2024-01-15,Netflix,Entertainment,19.5,TX,0
T003127,C0190,2024-11-13,Amazon,Shopping,202.74,NY,0
T003128,C0146,2024-03-01,Starbucks,Dining,639.69,DC,1
T003129,C0104,2024-07-20,Urgent Care,Healthcare,143.55,IL,0
T003130,C0011,2024-12-24,BP,Gas,43.64,TX,0
T003131,C0147,2024-07-04,ExxonMobil,Gas,23.63,DC,0
T003132,C0200,2024-12-01,Walmart,Shopping,32.55,NY,0
T003133,C0101,2024-11-05,Spotify,Entertainment,47.36,CA,0
T003134,C0146,2024-01-05,ExxonMobil,Gas,38.14,DC,0
T003135,C0043,2024-03-07,Comcast,Utilities,173.91,VA,0
T003136,C0112,2024-05-31,Chipotle,Dining,116.55,TX,0
T003137,C0106,2024-12-01,Uber,Travel,466.1,MD,0
T003138,C0173,2024-12-13,Delta Airlines,Travel,436.02,FL,0
T003139,C0011,2024-11-14,Verizon,Utilities,188.15,TX,0
T003140,C0062,2024-12-02,Amazon,Shopping,306.38,IL,0
T003141,C0068,2024-10-13,AMC Theaters,Entertainment,23.64,FL,0
T003142,C0035,2024-04-05,Best Buy,Shopping,446.15,TX,0
T003143,C0094,2024-05-05,AMC Theaters,Entertainment,19.34,NY,0
T003144,C0009,2024-02-10,Netflix,Entertainment,43.85,CA,0
T003145,C0172,2024-01-15,DC Water,Utilities,93.56,NY,0
T003146,C0095,2024-12-19,DC Water,Utilities,125.83,IL,0
T003147,C0085,2024-10-27,DC Water,Utilities,151.06,VA,0
T003148,C0069,2024-07-03,Walgreens,Healthcare,290.45,TX,0
T003149,C0145,2024-07-20,Dominion Energy,Utilities,95.73,DC,0
T003150,C0199,2024-08-08,Shell,Gas,32.52,IL,0
T003151,C0021,2024-05-26,Uber,Travel,327.45,NY,0
T003152,C0003,2024-09-17,LabCorp,Healthcare,35.39,DC,0
T003153,C0195,2024-06-14,BP,Gas,67.19,DC,0
T003154,C0098,2024-08-16,ExxonMobil,Gas,30.9,CA,0
T003155,C0062,2024-05-21,Kroger,Groceries,44.61,IL,0
T003156,C0184,2024-04-02,McDonalds,Dining,52.33,NY,0
T003157,C0074,2024-11-29,Safeway,Groceries,118.0,VA,0
T003158,C0041,2024-06-03,Shell,Gas,66.61,TX,0
T003159,C0055,2024-10-17,Kroger,Groceries,94.28,NY,0
T003160,C0118,2024-12-14,Netflix,Entertainment,2114.04,NY,1
T003161,C0188,2024-09-28,Local Bistro,Dining,100.41,NY,0
T003162,C0037,2024-07-07,Chipotle,Dining,90.29,IL,0
T003163,C0143,2024-03-21,Walmart,Shopping,116.42,NY,0
T003164,C0169,2024-08-09,Target,Shopping,446.25,CA,0
T003165,C0118,2024-12-14,Walmart,Shopping,330.49,NY,0
T003166,C0013,2024-04-09,Local Bistro,Dining,80.71,MD,0
T003167,C0166,2024-06-23,Kroger,Groceries,177.56,NY,0
T003168,C0057,2024-08-19,DC Water,Utilities,52.45,VA,0
T003169,C0175,2024-04-06,Urgent Care,Healthcare,1196.64,CA,1
T003170,C0016,2024-03-19,Safeway,Groceries,166.46,IL,0
T003171,C0017,2024-06-15,Safeway,Groceries,136.83,FL,0
T003172,C0012,2024-03-18,Whole Foods,Groceries,107.09,NY,0
T003173,C0187,2024-06-07,Delta Airlines,Travel,189.73,MD,0
T003174,C0050,2024-01-14,Local Bistro,Dining,76.46,MD,0
T003175,C0147,2024-07-22,Starbucks,Dining,68.2,DC,0
T003176,C0023,2024-01-18,Comcast,Utilities,63.74,CA,0
T003177,C0160,2024-12-29,LabCorp,Healthcare,54.71,CA,0
T003178,C0046,2024-10-21,Trader Joes,Groceries,150.73,IL,0
T003179,C0064,2024-07-10,Walgreens,Healthcare,290.24,IL,0
T003180,C0169,2024-03-16,AMC Theaters,Entertainment,14.29,CA,0
T003181,C0198,2024-12-24,Comcast,Utilities,134.71,DC,0
T003182,C0155,2024-05-27,Delta Airlines,Travel,322.69,CA,0
T003183,C0178,2024-04-25,Spotify,Entertainment,12.11,TX,0
T003184,C0023,2024-08-28,CVS Pharmacy,Healthcare,125.16,CA,0
T003185,C0142,2024-09-18,Verizon,Utilities,61.86,VA,0
T003186,C0031,2024-07-14,Marriott,Travel,811.7,NY,1
T003187,C0102,2024-11-26,McDonalds,Dining,102.99,VA,0
T003188,C0142,2024-12-27,AMC Theaters,Entertainment,9.93,VA,0
T003189,C0171,2024-09-30,ExxonMobil,Gas,71.57,CA,0
T003190,C0123,2024-08-14,Spotify,Entertainment,46.46,VA,0
T003191,C0054,2024-03-13,AMC Theaters,Entertainment,57.38,CA,0
T003192,C0131,2024-11-07,Whole Foods,Groceries,72.57,CA,0
T003193,C0089,2024-04-01,Marriott,Travel,600.69,IL,0
T003194,C0015,2024-11-12,BP,Gas,79.57,CA,0
T003195,C0096,2024-05-04,Kroger,Groceries,169.96,FL,0
T003196,C0185,2024-02-04,Comcast,Utilities,175.36,VA,0
T003197,C0015,2024-12-16,Best Buy,Shopping,399.6,CA,0
T003198,C0061,2024-12-08,Kroger,Groceries,76.75,MD,0
T003199,C0079,2024-03-17,McDonalds,Dining,11.49,DC,0
T003200,C0057,2024-07-24,BP,Gas,59.67,VA,0
T003201,C0074,2024-10-19,BP,Gas,69.69,VA,0
T003202,C0094,2024-06-09,Shell,Gas,63.83,NY,0
T003203,C0012,2024-05-08,LabCorp,Healthcare,174.92,NY,0
T003204,C0161,2024-02-14,McDonalds,Dining,57.09,FL,0
T003205,C0019,2024-06-17,McDonalds,Dining,2833.36,TX,1
T003206,C0024,2024-10-29,BP,Gas,39.26,TX,0
T003207,C0092,2024-09-01,Delta Airlines,Travel,652.57,MD,0
T003208,C0005,2024-08-10,Target,Shopping,488.55,VA,0
T003209,C0019,2024-03-10,Verizon,Utilities,153.92,TX,0
T003210,C0079,2024-10-19,Starbucks,Dining,36.8,DC,0
T003211,C0159,2024-09-29,Chevron,Gas,53.99,CA,0
T003212,C0010,2024-02-07,Comcast,Utilities,58.05,DC,0
T003213,C0124,2024-11-04,Netflix,Entertainment,59.18,CA,0
T003214,C0113,2024-08-23,Shell,Gas,77.55,TX,0
T003215,C0136,2024-06-29,DC Water,Utilities,70.33,FL,0
T003216,C0054,2024-02-29,Target,Shopping,307.27,CA,0
T003217,C0098,2024-04-06,LabCorp,Healthcare,18.95,CA,0
T003218,C0186,2024-04-29,Walgreens,Healthcare,46.16,IL,0
T003219,C0031,2024-01-13,McDonalds,Dining,95.21,NY,0
T003220,C0097,2024-10-15,Walmart,Shopping,325.44,FL,0
T003221,C0073,2024-12-30,Verizon,Utilities,38.49,NY,0
T003222,C0144,2024-06-05,DC Water,Utilities,82.56,TX,0
T003223,C0112,2024-06-01,DC Water,Utilities,127.31,TX,0
T003224,C0080,2024-04-13,Local Bistro,Dining,52.42,IL,0
T003225,C0177,2024-06-18,Safeway,Groceries,25.94,NY,0
T003226,C0091,2024-08-28,Walgreens,Healthcare,67.76,NY,0
T003227,C0099,2024-11-11,Best Buy,Shopping,105.44,FL,0
T003228,C0021,2024-03-11,McDonalds,Dining,72.62,NY,0
T003229,C0083,2024-12-21,Netflix,Entertainment,25.4,FL,0
T003230,C0003,2024-06-28,Uber,Travel,132.59,DC,0
T003231,C0119,2024-08-06,BP,Gas,37.98,DC,0
T003232,C0081,2024-11-09,Walmart,Shopping,205.83,IL,0
T003233,C0106,2024-06-01,BP,Gas,78.34,MD,0
T003234,C0075,2024-12-29,Spotify,Entertainment,19.16,VA,0
T003235,C0079,2024-10-18,Local Bistro,Dining,112.08,DC,0
T003236,C0193,2024-05-21,Spotify,Entertainment,36.81,IL,0
T003237,C0148,2024-05-15,Best Buy,Shopping,23.33,FL,0
T003238,C0169,2024-04-24,Marriott,Travel,85.81,CA,0
T003239,C0108,2024-04-21,Airbnb,Travel,791.25,FL,0
T003240,C0137,2024-05-07,Amazon,Shopping,91.48,MD,0
T003241,C0195,2024-02-01,Comcast,Utilities,147.52,DC,0
T003242,C0123,2024-06-16,Kroger,Groceries,74.24,VA,0
T003243,C0090,2024-11-18,Spotify,Entertainment,44.04,DC,0
T003244,C0087,2024-03-05,Comcast,Utilities,1254.43,TX,1
T003245,C0146,2024-07-14,ExxonMobil,Gas,75.73,DC,0
T003246,C0157,2024-01-15,Netflix,Entertainment,12.78,FL,0
T003247,C0092,2024-02-28,Starbucks,Dining,32.44,MD,0
T003248,C0086,2024-09-27,ExxonMobil,Gas,62.42,MD,0
T003249,C0085,2024-01-02,Urgent Care,Healthcare,171.06,VA,0
T003250,C0021,2024-05-13,Netflix,Entertainment,43.82,NY,0
T003251,C0049,2024-07-22,Walmart,Shopping,203.12,CA,0
T003252,C0058,2024-04-14,CVS Pharmacy,Healthcare,96.02,IL,0
T003253,C0105,2024-01-18,Marriott,Travel,693.48,DC,0
T003254,C0118,2024-05-15,Target,Shopping,212.19,NY,0
T003255,C0005,2024-12-05,Target,Shopping,233.62,VA,0
T003256,C0130,2024-01-17,Shell,Gas,53.13,CA,0
T003257,C0167,2024-10-18,Walgreens,Healthcare,259.5,MD,0
T003258,C0150,2024-11-30,Trader Joes,Groceries,36.14,MD,0
T003259,C0125,2024-02-02,Dominion Energy,Utilities,109.19,DC,0
T003260,C0010,2024-06-12,Target,Shopping,43.35,DC,0
T003261,C0094,2024-03-23,Trader Joes,Groceries,166.71,NY,0
T003262,C0072,2024-06-22,Chevron,Gas,30.87,VA,0
T003263,C0187,2024-04-12,Marriott,Travel,150.11,MD,0
T003264,C0160,2024-03-10,Netflix,Entertainment,5.89,CA,0
T003265,C0147,2024-04-14,Starbucks,Dining,106.56,DC,0
T003266,C0057,2024-07-28,Spotify,Entertainment,30.76,VA,0
T003267,C0178,2024-08-21,Local Bistro,Dining,50.17,TX,0
T003268,C0113,2024-09-01,BP,Gas,56.58,TX,0
T003269,C0081,2024-03-29,Netflix,Entertainment,20.29,IL,0
T003270,C0015,2024-04-28,Starbucks,Dining,90.82,CA,0
T003271,C0067,2024-04-30,Comcast,Utilities,34.94,NY,0
T003272,C0034,2024-10-03,Trader Joes,Groceries,73.28,MD,0
T003273,C0149,2024-08-20,Whole Foods,Groceries,149.19,NY,0
T003274,C0170,2024-01-27,Uber,Travel,710.81,FL,0
T003275,C0185,2024-12-04,ExxonMobil,Gas,72.99,VA,0
T003276,C0199,2024-11-24,Local Bistro,Dining,79.97,IL,0
T003277,C0067,2024-11-14,Shell,Gas,67.2,NY,0
T003278,C0047,2024-07-16,Amazon,Shopping,189.48,VA,0
T003279,C0138,2024-12-12,Comcast,Utilities,109.76,DC,0
T003280,C0130,2024-03-20,Starbucks,Dining,44.83,CA,0
T003281,C0150,2024-07-20,Urgent Care,Healthcare,229.89,MD,0
T003282,C0066,2024-09-05,Marriott,Travel,236.83,FL,0
T003283,C0147,2024-02-21,Starbucks,Dining,24.3,DC,0
T003284,C0013,2024-09-19,Local Bistro,Dining,14.62,MD,0
T003285,C0177,2024-12-08,Shell,Gas,74.98,NY,0
T003286,C0019,2024-09-05,Verizon,Utilities,79.53,TX,0
T003287,C0162,2024-06-29,AMC Theaters,Entertainment,10.7,TX,0
T003288,C0159,2024-04-01,Walmart,Shopping,305.12,CA,0
T003289,C0196,2024-02-22,Local Bistro,Dining,28.99,TX,0
T003290,C0127,2024-05-07,ExxonMobil,Gas,33.22,DC,0
T003291,C0042,2024-05-28,Safeway,Groceries,46.94,IL,0
T003292,C0046,2024-12-16,ExxonMobil,Gas,68.65,IL,0
T003293,C0166,2024-04-09,BP,Gas,1848.95,NY,1
T003294,C0051,2024-05-30,Spotify,Entertainment,21.61,DC,0
T003295,C0005,2024-09-17,Best Buy,Shopping,305.62,VA,0
T003296,C0004,2024-01-11,Best Buy,Shopping,1435.48,MD,1
T003297,C0175,2024-02-06,ExxonMobil,Gas,56.72,CA,0
T003298,C0049,2024-05-11,DC Water,Utilities,136.07,CA,0
T003299,C0102,2024-03-22,BP,Gas,76.86,VA,0
T003300,C0082,2024-05-17,BP,Gas,31.1,MD,0
T003301,C0122,2024-03-22,Walgreens,Healthcare,274.49,CA,0
T003302,C0005,2024-07-23,Shell,Gas,40.96,VA,0
T003303,C0155,2024-11-30,Delta Airlines,Travel,326.66,CA,0
T003304,C0041,2024-02-29,Uber,Travel,103.5,TX,0
T003305,C0197,2024-01-22,BP,Gas,29.1,FL,0
T003306,C0194,2024-08-11,BP,Gas,34.66,NY,0
T003307,C0040,2024-11-14,BP,Gas,63.36,FL,0
T003308,C0047,2024-07-12,Kroger,Groceries,33.68,VA,0
T003309,C0160,2024-02-19,Safeway,Groceries,55.02,CA,0
T003310,C0058,2024-05-19,Whole Foods,Groceries,123.3,IL,0
T003311,C0058,2024-11-24,Delta Airlines,Travel,112.78,IL,0
T003312,C0025,2024-07-09,Delta Airlines,Travel,611.89,TX,0
T003313,C0029,2024-08-10,Walgreens,Healthcare,167.6,NY,0
T003314,C0103,2024-02-23,Amazon,Shopping,385.33,VA,0
T003315,C0084,2024-07-18,Amazon,Shopping,165.01,FL,0
T003316,C0035,2024-07-17,Whole Foods,Groceries,51.98,TX,0
T003317,C0128,2024-05-05,DC Water,Utilities,171.42,NY,0
T003318,C0199,2024-05-24,Chevron,Gas,76.74,IL,0
T003319,C0080,2024-03-07,Local Bistro,Dining,33.95,IL,0
T003320,C0029,2024-03-15,Airbnb,Travel,184.28,NY,0
T003321,C0005,2024-01-24,Amazon,Shopping,152.9,VA,0
T003322,C0137,2024-05-24,Netflix,Entertainment,45.3,MD,0
T003323,C0146,2024-08-29,Chipotle,Dining,104.9,DC,0
T003324,C0195,2024-10-21,ExxonMobil,Gas,61.44,DC,0
T003325,C0042,2024-10-08,Netflix,Entertainment,6.09,IL,0
T003326,C0111,2024-01-11,Chevron,Gas,64.25,FL,0
T003327,C0181,2024-01-03,Whole Foods,Groceries,82.61,MD,0
T003328,C0042,2024-10-05,Walgreens,Healthcare,124.85,IL,0
T003329,C0001,2024-06-16,CVS Pharmacy,Healthcare,244.79,MD,0
T003330,C0136,2024-06-30,Netflix,Entertainment,35.42,FL,0
T003331,C0107,2024-01-31,Delta Airlines,Travel,388.33,MD,0
T003332,C0111,2024-08-11,Airbnb,Travel,750.17,FL,0
T003333,C0046,2024-12-10,Steam,Entertainment,48.43,IL,0
T003334,C0055,2024-02-12,DC Water,Utilities,115.96,NY,0
T003335,C0162,2024-07-22,BP,Gas,47.29,TX,0
T003336,C0142,2024-01-01,Amazon,Shopping,486.98,VA,0
T003337,C0170,2024-04-25,Marriott,Travel,587.67,FL,0
T003338,C0173,2024-04-05,Spotify,Entertainment,30.36,FL,0
T003339,C0017,2024-12-28,Dominion Energy,Utilities,189.44,FL,0
T003340,C0180,2024-09-03,Kroger,Groceries,108.74,IL,0
T003341,C0012,2024-10-24,ExxonMobil,Gas,30.02,NY,0
T003342,C0138,2024-05-06,McDonalds,Dining,94.74,DC,0
T003343,C0120,2024-02-29,DC Water,Utilities,108.31,NY,0
T003344,C0029,2024-10-23,Urgent Care,Healthcare,257.44,NY,0
T003345,C0139,2024-12-04,Walmart,Shopping,256.28,TX,0
T003346,C0005,2024-07-11,Airbnb,Travel,326.48,VA,0
T003347,C0103,2024-11-09,BP,Gas,72.19,VA,0
T003348,C0025,2024-08-17,Uber,Travel,203.11,TX,0
T003349,C0152,2024-06-15,Uber,Travel,217.64,IL,0
T003350,C0112,2024-06-01,Kroger,Groceries,179.59,TX,0
T003351,C0156,2024-05-17,Kroger,Groceries,132.93,CA,0
T003352,C0159,2024-10-29,Chevron,Gas,79.31,CA,0
T003353,C0196,2024-09-05,DC Water,Utilities,2454.62,TX,1
T003354,C0118,2024-05-10,Best Buy,Shopping,286.19,NY,0
T003355,C0147,2024-05-21,Best Buy,Shopping,51.5,DC,0
T003356,C0156,2024-07-29,Amazon,Shopping,239.09,CA,0
T003357,C0118,2024-07-23,Walgreens,Healthcare,222.59,NY,0
T003358,C0137,2024-05-29,Local Bistro,Dining,95.4,MD,0
T003359,C0068,2024-01-06,Walmart,Shopping,399.28,FL,0
T003360,C0164,2024-06-16,Shell,Gas,77.89,NY,0
T003361,C0009,2024-03-12,Airbnb,Travel,770.88,CA,0
T003362,C0103,2024-01-10,Amazon,Shopping,422.34,VA,0
T003363,C0137,2024-09-23,Walmart,Shopping,65.62,MD,0
T003364,C0143,2024-06-17,Netflix,Entertainment,31.54,NY,0
T003365,C0139,2024-05-14,Steam,Entertainment,50.84,TX,0
T003366,C0028,2024-05-01,Urgent Care,Healthcare,14.22,DC,0
T003367,C0115,2024-01-25,CVS Pharmacy,Healthcare,10.18,CA,0
T003368,C0089,2024-02-22,Chevron,Gas,55.53,IL,0
T003369,C0153,2024-01-09,Walgreens,Healthcare,274.24,NY,0
T003370,C0100,2024-10-12,Amazon,Shopping,141.61,IL,0
T003371,C0113,2024-08-17,Best Buy,Shopping,291.2,TX,0
T003372,C0123,2024-09-28,Whole Foods,Groceries,104.98,VA,0
T003373,C0165,2024-02-27,Whole Foods,Groceries,133.58,FL,0
T003374,C0096,2024-04-28,Chipotle,Dining,39.85,FL,0
T003375,C0065,2024-07-20,Delta Airlines,Travel,412.96,CA,0
T003376,C0109,2024-03-25,ExxonMobil,Gas,38.05,NY,0
T003377,C0037,2024-06-14,Delta Airlines,Travel,732.62,IL,0
T003378,C0112,2024-06-10,Comcast,Utilities,188.51,TX,0
T003379,C0048,2024-11-07,Delta Airlines,Travel,55.94,MD,0
T003380,C0163,2024-01-16,Best Buy,Shopping,140.43,MD,0
T003381,C0100,2024-12-16,Walmart,Shopping,395.95,IL,0
T003382,C0058,2024-03-28,ExxonMobil,Gas,25.78,IL,0
T003383,C0060,2024-01-04,Spotify,Entertainment,31.9,VA,0
T003384,C0036,2024-06-27,Walmart,Shopping,120.81,IL,0
T003385,C0153,2024-05-07,Whole Foods,Groceries,90.99,NY,0
T003386,C0024,2024-05-01,Local Bistro,Dining,111.54,TX,0
T003387,C0163,2024-03-21,DC Water,Utilities,102.35,MD,0
T003388,C0165,2024-10-11,Spotify,Entertainment,22.65,FL,0
T003389,C0142,2024-04-02,Walgreens,Healthcare,179.49,VA,0
T003390,C0175,2024-12-30,Walgreens,Healthcare,259.17,CA,0
T003391,C0030,2024-07-07,Urgent Care,Healthcare,188.33,FL,0
T003392,C0015,2024-09-27,CVS Pharmacy,Healthcare,256.99,CA,0
T003393,C0079,2024-08-17,McDonalds,Dining,59.95,DC,0
T003394,C0059,2024-07-01,Walgreens,Healthcare,233.99,TX,0
T003395,C0136,2024-08-24,Amazon,Shopping,72.76,FL,0
T003396,C0180,2024-05-13,Comcast,Utilities,79.2,IL,0
T003397,C0053,2024-04-28,Safeway,Groceries,107.9,DC,0
T003398,C0057,2024-09-28,Netflix,Entertainment,16.98,VA,0
T003399,C0018,2024-11-25,AMC Theaters,Entertainment,33.66,CA,0
T003400,C0047,2024-09-19,Shell,Gas,48.47,VA,0
T003401,C0045,2024-03-30,McDonalds,Dining,62.79,MD,0
T003402,C0003,2024-04-04,Best Buy,Shopping,168.25,DC,0
T003403,C0047,2024-12-20,Local Bistro,Dining,43.63,VA,0
T003404,C0170,2024-04-25,Spotify,Entertainment,31.54,FL,0
T003405,C0132,2024-09-19,Whole Foods,Groceries,121.61,FL,0
T003406,C0109,2024-05-29,Comcast,Utilities,77.47,NY,0
T003407,C0023,2024-07-12,DC Water,Utilities,188.7,CA,0
T003408,C0102,2024-04-24,McDonalds,Dining,33.09,VA,0
T003409,C0151,2024-11-18,Best Buy,Shopping,400.03,IL,0
T003410,C0088,2024-12-19,Whole Foods,Groceries,26.65,NY,0
T003411,C0153,2024-04-26,Urgent Care,Healthcare,177.46,NY,0
T003412,C0060,2024-02-18,Walgreens,Healthcare,214.24,VA,0
T003413,C0105,2024-03-28,Walmart,Shopping,330.52,DC,0
T003414,C0189,2024-10-25,Best Buy,Shopping,194.8,FL,0
T003415,C0095,2024-11-21,Dominion Energy,Utilities,150.7,IL,0
T003416,C0134,2024-10-30,Delta Airlines,Travel,88.51,DC,0
T003417,C0113,2024-03-11,Verizon,Utilities,80.87,TX,0
T003418,C0164,2024-08-24,Verizon,Utilities,32.45,NY,0
T003419,C0149,2024-06-17,Walmart,Shopping,408.28,NY,0
T003420,C0053,2024-03-22,Chevron,Gas,51.38,DC,0
T003421,C0134,2024-04-03,Chipotle,Dining,89.87,DC,0
T003422,C0054,2024-10-01,Urgent Care,Healthcare,43.08,CA,0
T003423,C0063,2024-05-20,Verizon,Utilities,190.69,DC,0
T003424,C0003,2024-02-23,Trader Joes,Groceries,100.15,DC,0
T003425,C0095,2024-10-13,Walgreens,Healthcare,259.82,IL,0
T003426,C0150,2024-07-10,AMC Theaters,Entertainment,9.92,MD,0
T003427,C0081,2024-01-07,Kroger,Groceries,158.38,IL,0
T003428,C0050,2024-01-11,Airbnb,Travel,609.6,MD,0
T003429,C0148,2024-01-06,Netflix,Entertainment,18.67,FL,0
T003430,C0033,2024-03-09,Dominion Energy,Utilities,139.87,TX,0
T003431,C0032,2024-01-22,Steam,Entertainment,36.57,VA,0
T003432,C0084,2024-01-22,Chipotle,Dining,41.17,FL,0
T003433,C0035,2024-08-24,Target,Shopping,115.19,TX,0
T003434,C0088,2024-07-13,Comcast,Utilities,158.78,NY,0
T003435,C0113,2024-12-19,Starbucks,Dining,48.35,TX,0
T003436,C0103,2024-06-29,AMC Theaters,Entertainment,18.31,VA,0
T003437,C0181,2024-10-05,Safeway,Groceries,77.92,MD,0
T003438,C0193,2024-07-06,Shell,Gas,57.97,IL,0
T003439,C0171,2024-11-29,Netflix,Entertainment,23.39,CA,0
T003440,C0097,2024-10-17,Steam,Entertainment,15.23,FL,0
T003441,C0030,2024-05-28,Local Bistro,Dining,37.07,FL,0
T003442,C0158,2024-09-17,Trader Joes,Groceries,183.98,TX,0
T003443,C0047,2024-03-22,Verizon,Utilities,122.6,VA,0
T003444,C0197,2024-01-03,Chevron,Gas,40.59,FL,0
T003445,C0046,2024-05-10,Local Bistro,Dining,38.21,IL,0
T003446,C0175,2024-01-18,Shell,Gas,73.6,CA,0
T003447,C0179,2024-11-20,Dominion Energy,Utilities,181.58,IL,0
T003448,C0163,2024-05-15,Best Buy,Shopping,35.78,MD,0
T003449,C0032,2024-12-08,Trader Joes,Groceries,1726.04,VA,1
T003450,C0055,2024-03-14,Safeway,Groceries,107.59,NY,0
T003451,C0035,2024-11-20,McDonalds,Dining,38.51,TX,0
T003452,C0030,2024-04-18,Spotify,Entertainment,55.96,FL,0
T003453,C0148,2024-09-10,Kroger,Groceries,92.38,FL,0
T003454,C0169,2024-03-29,Trader Joes,Groceries,111.02,CA,0
T003455,C0072,2024-06-12,Dominion Energy,Utilities,158.25,VA,0
T003456,C0181,2024-10-02,Spotify,Entertainment,46.17,MD,0
T003457,C0126,2024-05-16,Local Bistro,Dining,2919.59,MD,1
T003458,C0142,2024-07-15,Chipotle,Dining,102.31,VA,0
T003459,C0199,2024-06-05,Trader Joes,Groceries,190.48,IL,0
T003460,C0195,2024-04-15,Local Bistro,Dining,70.32,DC,0
T003461,C0192,2024-04-29,Walgreens,Healthcare,72.19,FL,0
T003462,C0122,2024-05-08,Verizon,Utilities,46.03,CA,0
T003463,C0155,2024-06-27,Whole Foods,Groceries,54.74,CA,0
T003464,C0108,2024-10-06,Trader Joes,Groceries,42.99,FL,0
T003465,C0068,2024-05-14,Delta Airlines,Travel,100.87,FL,0
T003466,C0060,2024-11-30,Chipotle,Dining,49.17,VA,0
T003467,C0002,2024-02-03,Walmart,Shopping,24.54,CA,0
T003468,C0127,2024-10-16,Amazon,Shopping,119.32,DC,0
T003469,C0200,2024-01-31,Netflix,Entertainment,39.18,NY,0
T003470,C0080,2024-03-14,Starbucks,Dining,92.57,IL,0
T003471,C0120,2024-03-18,Kroger,Groceries,153.99,NY,0
T003472,C0148,2024-04-03,BP,Gas,30.65,FL,0
T003473,C0127,2024-04-04,Target,Shopping,155.46,DC,0
T003474,C0178,2024-08-02,AMC Theaters,Entertainment,10.48,TX,0
T003475,C0160,2024-04-08,Whole Foods,Groceries,74.99,CA,0
T003476,C0026,2024-01-26,BP,Gas,48.49,CA,0
T003477,C0103,2024-01-29,Comcast,Utilities,188.82,VA,0
T003478,C0009,2024-05-01,Safeway,Groceries,90.37,CA,0
T003479,C0185,2024-10-19,Delta Airlines,Travel,320.29,VA,0
T003480,C0140,2024-06-22,Whole Foods,Groceries,103.67,DC,0
T003481,C0008,2024-09-10,Whole Foods,Groceries,63.81,FL,0
T003482,C0145,2024-08-24,Whole Foods,Groceries,58.91,DC,0
T003483,C0049,2024-03-28,Kroger,Groceries,48.84,CA,0
T003484,C0139,2024-09-17,Shell,Gas,48.36,TX,0
T003485,C0100,2024-04-05,Comcast,Utilities,50.39,IL,0
T003486,C0065,2024-07-27,LabCorp,Healthcare,239.78,CA,0
T003487,C0029,2024-08-30,Delta Airlines,Travel,675.68,NY,0
T003488,C0079,2024-01-28,Steam,Entertainment,59.08,DC,0
T003489,C0058,2024-03-08,Walmart,Shopping,104.08,IL,0
T003490,C0166,2024-03-14,Shell,Gas,40.54,NY,0
T003491,C0151,2024-03-13,Amazon,Shopping,477.86,IL,0
T003492,C0171,2024-06-05,Safeway,Groceries,153.54,CA,0
T003493,C0122,2024-11-11,Airbnb,Travel,66.95,CA,0
T003494,C0108,2024-02-18,LabCorp,Healthcare,75.15,FL,0
T003495,C0105,2024-11-04,Local Bistro,Dining,100.02,DC,0
T003496,C0007,2024-06-25,Uber,Travel,670.37,VA,0
T003497,C0139,2024-07-14,CVS Pharmacy,Healthcare,20.75,TX,0
T003498,C0148,2024-10-01,McDonalds,Dining,73.96,FL,0
T003499,C0044,2024-12-25,Chevron,Gas,37.13,DC,0
T003500,C0138,2024-09-02,ExxonMobil,Gas,53.36,DC,0
T003501,C0132,2024-04-19,BP,Gas,47.82,FL,0
T003502,C0003,2024-08-21,Walmart,Shopping,140.53,DC,0
T003503,C0060,2024-10-16,Verizon,Utilities,48.62,VA,0
T003504,C0075,2024-08-11,Delta Airlines,Travel,275.58,VA,0
T003505,C0147,2024-11-07,Steam,Entertainment,57.91,DC,0
